41.85,22.146404266357422,nan,0.9157175398633257,nan,0.4435857805255023,0.26356350184956845,0.5561497326203209,nan,nan,0.31864406779661014,1.0,0.0,0.804,0.0,0.861,0.855,0.832,0.0,0.0,0.752,0.081
50.93,21.25367832183838,0.967741935483871,0.9949685534591195,nan,0.47183098591549294,0.5535911602209945,0.2850101478689475,0.2721238938053097,0.9403341288782816,0.962843295638126,0.5417789757412399,0.03,0.791,0.0,0.871,0.501,0.983,0.123,0.394,0.596,0.804
64.61,20.612254858016968,0.9102564102564102,1.0,nan,0.5325552825552825,0.3518733101583623,0.7557117750439367,0.2982456140350877,0.9081632653061225,0.7380766223612197,0.7699115044247787,0.497,0.679,0.0,0.867,0.911,0.86,0.034,0.712,0.944,0.957
75.67,6.723761737346649,0.7910284463894968,0.9659090909090909,0.6786922209695603,0.69921875,0.8597560975609756,0.9213759213759214,0.4109067850348763,0.7869003690036901,0.9057539682539683,0.8473684210526315,0.723,0.935,0.602,0.895,0.282,0.75,0.648,0.853,0.913,0.966
78.38,6.013142347335815,0.8177676537585421,0.9383697813121272,0.6207191780821918,0.7895256916996047,0.8027210884353742,0.8671625929861849,0.47162576687116564,0.7908552074513124,0.9568500539374326,0.9326633165829146,0.718,0.944,0.725,0.799,0.472,0.816,0.615,0.934,0.887,0.928
79.14,6.310096442699432,0.7120954003407155,0.9830687830687831,0.5508864084044649,0.7468460891505467,0.7774390243902439,0.8222222222222222,0.6461916461916462,0.8871951219512195,0.9330628803245437,0.9208704253214639,0.836,0.929,0.839,0.888,0.51,0.925,0.263,0.873,0.92,0.931
79.09,7.226216793060303,0.7068825910931175,0.9988814317673378,0.6324717285945073,0.7889400921658987,0.6870300751879699,0.8952187182095626,0.8274509803921568,0.7474980754426482,0.8123953098827471,0.9840637450199203,0.873,0.893,0.783,0.856,0.731,0.88,0.211,0.971,0.97,0.741
80.91,6.257110059261322,0.6822429906542056,0.9934640522875817,0.6539087947882736,0.7516611295681063,0.7644171779141105,0.8124474348191758,0.6725490196078432,0.9242761692650334,0.9409937888198758,0.9352226720647774,0.876,0.912,0.803,0.905,0.623,0.966,0.343,0.83,0.909,0.924
81.26,6.3315770626068115,0.7738209817131858,0.9793174767321613,0.8111979166666666,0.782051282051282,0.6213314244810307,0.7907542579075426,0.5868263473053892,0.9173014145810664,0.937246963562753,0.9623250807319699,0.804,0.947,0.623,0.854,0.868,0.975,0.392,0.843,0.926,0.894
80.5,7.272120296955109,0.7861507128309573,0.945705824284304,0.7044854881266491,0.7301066447908121,0.7026785714285714,0.9347319347319347,0.7730496453900709,0.7001414427157001,0.9109390125847048,0.9762796504369539,0.772,0.958,0.801,0.89,0.787,0.802,0.327,0.99,0.941,0.782
83.16,5.945839285850525,0.8353863381858903,0.9784172661870504,0.7154620311070449,0.8730684326710817,0.7216494845360825,0.8791423001949318,0.6054644808743169,0.866046511627907,0.9064272211720227,0.9346076458752515,0.746,0.952,0.782,0.791,0.77,0.902,0.554,0.931,0.959,0.929
81.9,6.8626368045806885,0.8855172413793103,0.987434554973822,0.8230668414154653,0.713953488372093,0.6492537313432836,0.8421052631578947,0.5934579439252337,0.8965863453815262,0.943762781186094,0.9405737704918032,0.642,0.943,0.628,0.921,0.87,0.944,0.508,0.893,0.923,0.918
79.2,8.921516835689545,0.6875,0.9957492029755579,0.8745583038869258,0.8740331491712707,0.5105576610720086,0.8696883852691218,0.6724890829694323,0.9145299145299145,0.8771769019248395,0.8628318584070797,0.891,0.937,0.495,0.791,0.943,0.921,0.154,0.856,0.957,0.975
81.69,7.573955535888672,0.7645454545454545,0.9574257425742574,0.8904347826086957,0.85,0.6034829202947086,0.8888888888888888,0.6023916292974589,0.8494623655913979,0.8831646734130635,0.9424460431654677,0.841,0.967,0.512,0.816,0.901,0.904,0.403,0.948,0.96,0.917
79.25,9.582671999931335,0.7723342939481268,0.9957582184517497,0.9028571428571428,0.8362068965517241,0.5257558790593505,0.7185892725936811,0.6342412451361867,0.9219251336898395,0.9151696606786427,0.9430051813471503,0.804,0.939,0.474,0.776,0.939,0.978,0.326,0.862,0.917,0.91
81.18,8.049641728401184,0.8241415192507804,0.9936440677966102,0.9488636363636364,0.859704641350211,0.5969251336898396,0.8902671755725191,0.509090909090909,0.9126016260162602,0.9302554027504911,0.9162656400384985,0.792,0.938,0.334,0.815,0.893,0.933,0.616,0.898,0.947,0.952
80.32,9.606451451778412,0.9054242002781642,0.9833852544132918,0.9594594594594594,0.8208373904576436,0.610469068660775,0.8646953405017921,0.47676056338028167,0.9097291875626881,0.9154518950437318,0.9542619542619543,0.651,0.947,0.284,0.843,0.898,0.965,0.677,0.907,0.942,0.918
79.9,10.948001265525818,0.7996108949416343,0.9471106758080313,0.8654545454545455,0.8809523809523809,0.4960671211326691,0.9396825396825397,0.7071823204419889,0.8960155490767736,0.8052805280528053,0.9022556390977443,0.822,0.967,0.476,0.777,0.946,0.888,0.256,0.922,0.976,0.96
83.61,7.46735155582428,0.8260416666666667,0.9699097291875627,0.801219512195122,0.9184652278177458,0.6603343465045592,0.9105211406096362,0.6262857142857143,0.8735105407882676,0.852014010507881,0.9588607594936709,0.793,0.967,0.657,0.766,0.869,0.926,0.548,0.953,0.973,0.909
83.28,7.409142553806305,0.8924302788844621,0.9611940298507463,0.8505434782608695,0.8307086614173228,0.7335216572504708,0.9391480730223124,0.5638207945900253,0.9185110663983903,0.8032921810699588,0.9133333333333333,0.672,0.966,0.626,0.844,0.779,0.926,0.667,0.913,0.976,0.959
82.53,8.434789657592773,0.8637951105937136,0.94921875,0.8973880597014925,0.8797814207650273,0.6277580071174377,0.9239350912778904,0.5808893093661306,0.8777573529411765,0.8342013888888888,0.950920245398773,0.742,0.972,0.481,0.805,0.882,0.911,0.614,0.955,0.961,0.93
82.69,8.256460547447205,0.8080808080808081,0.9277566539923955,0.81625,0.801363193768257,0.6624605678233438,0.9448491155046826,0.7302977232924693,0.9222903885480572,0.7759303246239113,0.8899082568807339,0.8,0.976,0.653,0.823,0.84,0.908,0.417,0.902,0.98,0.97
84.49,4.430120050907135,0.7959381044487428,0.9957446808510638,0.6994022203245089,0.7996406109613656,0.7042606516290727,0.9378084896347483,0.7829614604462475,0.9572072072072072,0.9355769230769231,0.8811881188118812,0.823,0.936,0.819,0.89,0.843,0.95,0.386,0.85,0.973,0.979
84.74,4.3916541039943695,0.7063797079169869,0.9796126401630989,0.6898785425101215,0.8413597733711048,0.7532729103726082,0.9584199584199584,0.8184019370460048,0.8987463837994214,0.959122632103689,0.9340551181102362,0.919,0.961,0.852,0.891,0.748,0.922,0.338,0.932,0.962,0.949
